#FREEMATICSEV=1,TS=30240,SK=TEST_SERVER_KEY,VIN=AUZZZ8V3FA166868 81=100 
30610:0=30610 
42400:20=-1;8;-4 
43010:0=43010 
43010:10D=15 
43010:30=28 
43010:10C=0 
43010:104=0 
43010:111=16 
43010:24=1332 
43010:20=-1;-1;0 
43670:0=43670 
43670:10D=14 
43670:30=30 
43670:10C=0 
43670:104=0 
43670:111=16 
43670:24=1330 
43670:20=-3;3;6 
44290:0=44290 
44290:10D=13 
44290:30=32 
44290:10C=0 
44290:104=0 
44290:111=16 
44290:24=1331 
44290:20=4;3;4 
44900:0=44900 
44900:10D=12 
44900:30=34 
44900:10C=0 
44900:104=0 
44900:111=16 
44900:24=1331 
44900:20=4;3;-2 
45510:0=45510 
45510:10D=12 
45510:30=36 
45510:10C=0 
45510:104=0 
45510:111=16 
45510:24=1333 
45510:20=5;-1;-1 
46120:0=46120 
46120:10D=11 
46120:30=37 
46120:10C=0 
46120:104=0 
46120:111=16 
46120:24=1331 
46120:20=5;7;-6 
46790:0=46790 
46790:10D=13 
46790:30=39 
46790:10C=0 
46790:104=0 
46790:111=16 
46790:24=1335 
46790:20=9;8;-5 
47400:0=47400 
47400:10D=14 
47400:30=41 
47400:10C=0 
47400:104=0 
47400:111=16 
47400:24=1335 
47400:20=10;6;-7 
48010:0=48010 
48010:10D=15 
48010:30=43 
48010:10C=0 
48010:104=0 
48010:111=16 
48010:24=1333 
48010:20=6;3;-10 
48620:0=48620 
48620:10D=16 
48620:30=45 
48620:10C=0 
48620:104=0 
48620:111=16 
48620:24=1326 
48620:20=10;4;-8 
49230:0=49230 
49230:10D=17 
49230:30=47 
49230:10C=1408 
49230:104=13 
49230:111=15 
49230:24=1321 
49230:20=9;2;5 
49890:0=49890 
49890:10D=17 
49890:30=50 
49890:10C=1204 
49890:104=12 
49890:111=14 
49890:24=1324 
49890:20=10;5;-5 
50500:0=50500 
50500:10D=17 
50500:30=52 
50500:10C=1156 
50500:104=10 
50500:111=13 
50500:24=1326 
50500:20=2;6;-3 
51110:0=51110 
51110:10D=16 
51110:30=54 
51110:10C=1091 
51110:104=10 
51110:111=13 
51110:10=4313210 
51110:11=10118 
51110:A=-35.067678 
51110:B=149.374090 
51110:C=3414 
51110:D=15 
51110:F=4 
51110:24=1334 
51110:20=2;3;-5 
51730:0=51730 
51730:10D=15 
51730:30=56 
51730:10C=591 
51730:104=8 
51730:111=13 
51730:10=4313270 
51730:A=-35.067686 
51730:B=149.374065 
51730:C=3424 
51730:D=14 
51730:F=4 
51730:24=1331 
51730:20=0;7;0 
52340:0=52340 
52340:10D=14 
52340:30=58 
52340:10C=54 
52340:104=11 
52340:111=11 
52340:10=4313330 
52340:A=-35.067692 
52340:B=149.374041 
52340:C=3504 
52340:D=14 
52340:F=4 
52340:24=1375 
52340:20=-3;2;-6 
53060:0=53060 
53060:10D=13 
53060:30=60 
53060:10C=0 
53060:104=0 
53060:111=11 
53060:10=4313210 
53060:A=-35.067697 
53060:B=149.374008 
53060:C=3594 
53060:D=14 
53060:F=4 
53060:24=1376 
53060:20=4;-2;-18 
53680:0=53680 
53680:10D=15 
53680:30=62 
53680:10C=0 
53680:104=0 
53680:111=11 
53680:10=4313270 
53680:A=-35.067701 
53680:B=149.373982 
53680:C=3674 
53680:D=14 
53680:F=4 
53680:24=1377 
53680:20=-9;3;-17 
54290:0=54290 
54290:10D=15 
54290:30=64 
54290:10C=0 
54290:104=0 
54290:111=11 
54290:10=4313330 
54290:A=-35.067707 
54290:B=149.373955 
54290:C=3744 
54290:D=16 
54290:F=4 
54290:24=1378 
54290:20=-19;8;-16 
54910:0=54910 
54910:10D=16 
54910:30=66 
54910:10C=0 
54910:104=0 
54910:111=16 
54910:10=4313390 
54910:A=-35.067717 
54910:B=149.373928 
54910:C=3824 
54910:D=17 
54910:F=4 
54910:24=1376 
54910:20=-35;6;-5 
55520:0=55520 
55520:10D=18 
55520:30=68 
55520:10C=1433 
55520:104=13 
55520:111=16 
55520:10=4313450 
55520:A=-35.067735 
55520:B=149.373905 
55520:C=3884 
55520:D=19 
55520:F=4 
55520:24=1370 
55520:20=-26;11;-1 
56220:0=56220 
56220:10D=20 
56220:30=71 
56220:10C=1522 
56220:104=29 
56220:111=24 
56220:10=4313520 
56220:A=-35.067766 
56220:B=149.373886 
56220:C=3914 
56220:D=21 
56220:F=4 
56220:24=1383 
56220:20=-21;12;-23 
56840:0=56840 
56840:10D=23 
56840:30=74 
56840:10C=1648 
56840:104=41 
56840:111=42 
56840:10=4313580 
56840:A=-35.067801 
56840:B=149.373875 
56840:C=3914 
56840:D=24 
56840:F=4 
56840:24=1380 
56840:20=0;7;-26 
57450:0=57450 
57450:10D=26 
57450:30=78 
57450:10C=1915 
57450:104=48 
57450:111=83 
57450:10=4313650 
57450:A=-35.067850 
57450:B=149.373866 
57450:C=3884 
57450:D=29 
57450:F=4 
57450:24=1383 
57450:20=-11;13;-23 
58070:0=58070 
58070:10D=31 
58070:30=82 
58070:10C=2196 
58070:104=61 
58070:111=85 
58070:10=4313710 
58070:A=-35.067899 
58070:B=149.373863 
58070:C=3854 
58070:D=33 
58070:F=4 
58070:24=1381 
58070:20=-14;8;-25 
58680:0=58680 
58680:10D=34 
58680:30=87 
58680:10C=2462 
58680:104=61 
58680:111=87 
58680:10=4313770 
58680:A=-35.067953 
58680:B=149.373865 
58680:C=3834 
58680:D=36 
58680:F=4 
58680:24=1378 
58680:20=0;8;-17 
59370:0=59370 
59370:10D=38 
59370:30=93 
59370:10C=2731 
59370:104=58 
59370:111=87 
59370:10=4313840 
59370:A=-35.068023 
59370:B=149.373868 
59370:C=3814 
59370:D=40 
59370:F=5 
59370:24=1340 
59370:20=-1;9;-25 
59980:0=59980 
59980:10D=42 
59980:30=99 
59980:10C=2141 
59980:104=72 
59980:111=87 
59980:10=4313900 
59980:A=-35.068087 
59980:B=149.373871 
59980:C=3804 
59980:D=43 
59980:F=5 
59980:24=1338 
59980:20=-1;18;-18 
60590:0=60590 
60590:10D=44 
60590:30=106 
60590:10C=2086 
60590:104=70 
60590:111=86 
60590:10=4313960 
60590:A=-35.068155 
60590:B=149.373875 
60590:C=3794 
60590:D=46 
60590:F=5 
60590:24=1335 
60590:20=0;7;-19 
61210:0=61210 
61210:10D=47 
61210:30=113 
61210:10C=2209 
61210:104=65 
61210:111=86 
61210:10=4314020 
61210:A=-35.068227 
61210:B=149.373879 
61210:C=3794 
61210:D=48 
61210:F=5 
61210:24=1334 
61210:20=12;15;-21 
61820:0=61820 
61820:10D=49 
61820:30=121 
61820:10C=2070 
61820:104=67 
61820:111=87 
61820:105=84 
61820:10=4314100 
61820:A=-35.068329 
61820:B=149.373885 
61820:C=3784 
61820:D=51 
61820:F=5 
61820:24=1334 
61820:20=5;15;-15 
62630:0=62630 
62630:10D=52 
62630:30=132 
62630:10C=1744 
62630:104=67 
62630:111=85 
62630:10=4314160 
62630:A=-35.068409 
62630:B=149.373889 
62630:C=3774 
62630:D=53 
62630:F=5 
62630:24=1334 
62630:20=12;8;-20 
63240:0=63240 
63240:10D=54 
63240:30=140 
63240:10C=1807 
63240:104=63 
63240:111=87 
63240:10=4314220 
63240:A=-35.068492 
63240:B=149.373893 
63240:C=3754 
63240:D=55 
63240:F=5 
63240:24=1338 
63240:20=0;9;-20 
63850:0=63850 
63850:10D=56 
63850:30=149 
63850:10C=1853 
63850:104=60 
63850:111=87 
63850:10=4314290 
63850:A=-35.068592 
63850:B=149.373898 
63850:C=3734 
63850:D=57 
63850:F=5 
63850:24=1339 
63850:20=-7;-8;-13 
64460:0=64460 
64460:10D=57 
64460:30=158 
64460:10C=1534 
64460:104=61 
64460:111=85 
64460:10=4314350 
64460:A=-35.068681 
64460:B=149.373903 
64460:C=3714 
64460:D=58 
64460:F=5 
64460:24=1346 
64460:20=7;6;-22 
65070:0=65070 
65070:10D=59 
65070:30=167 
65070:10C=1503 
65070:104=63 
65070:111=85 
65070:10=4314410 
65070:A=-35.068771 
65070:B=149.373907 
65070:C=3704 
65070:D=60 
65070:F=5 
65070:24=1339 
65070:20=2;-1;-14 
65750:0=65750 
65750:10D=60 
65750:30=178 
65750:10C=1555 
65750:104=61 
65750:111=87 
65750:10=4314480 
65750:A=-35.068880 
65750:B=149.373914 
65750:C=3684 
65750:D=62 
65750:F=5 
65750:24=1340 
65750:20=0;5;0 
66360:0=66360 
66360:10D=62 
66360:30=188 
66360:10C=1567 
66360:104=60 
66360:111=87 
66360:10=4314540 
66360:A=-35.068974 
66360:B=149.373919 
66360:C=3664 
66360:D=63 
66360:F=5 
66360:24=1346 
66360:20=0;0;-14 
66970:0=66970 
66970:10D=63 
66970:30=198 
66970:10C=1603 
66970:104=61 
66970:111=86 
66970:10=4314600 
66970:A=-35.069070 
66970:B=149.373925 
66970:C=3654 
66970:D=64 
66970:F=5 
66970:24=1346 
66970:20=5;9;-11 
67580:0=67580 
67580:10D=64 
67580:30=208 
67580:10C=1643 
67580:104=63 
67580:111=87 
67580:10=4314660 
67580:A=-35.069169 
67580:B=149.373932 
67580:C=3644 
67580:D=65 
67580:F=5 
67580:24=1342 
67580:20=-24;0;5 
68190:0=68190 
68190:10D=66 
68190:30=219 
68190:10C=1689 
68190:104=66 
68190:111=87 
68190:10=4314720 
68190:A=-35.069269 
68190:B=149.373939 
68190:C=3644 
68190:D=67 
68190:F=5 
68190:24=1346 
68190:20=-6;3;-5 
68880:0=68880 
68880:10D=68 
68880:30=231 
68880:10C=1734 
68880:104=71 
68880:111=87 
68880:10=4314790 
68880:A=-35.069389 
68880:B=149.373948 
68880:C=3644 
68880:D=69 
68880:F=5 
68880:24=1343 
68880:20=-1;2;1 
69490:0=69490 
69490:10D=69 
69490:30=242 
69490:10C=1773 
69490:104=78 
69490:111=87 
69490:10=4314850 
69490:A=-35.069495 
69490:B=149.373956 
69490:C=3654 
69490:D=70 
69490:F=5 
69490:24=1344 
69490:20=-1;8;1 
70100:0=70100 
70100:10D=71 
70100:30=253 
70100:10C=1822 
70100:104=86 
70100:111=87 
70100:10=4314910 
70100:A=-35.069602 
70100:B=149.373965 
70100:C=3654 
70100:D=72 
70100:F=5 
70100:24=1378 
70100:20=-7;8;-8 
70710:0=70710 
70710:10D=73 
70710:30=265 
70710:10C=1872 
70710:104=96 
70710:111=87 
70710:10=4314970 
70710:A=-35.069713 
70710:B=149.373974 
70710:C=3654 
70710:D=74 
70710:F=5 
70710:24=1381 
70710:20=-12;12;-12 
71320:0=71320 
71320:10D=75 
71320:30=277 
71320:10C=1913 
71320:104=94 
71320:111=87 
71320:10=4315030 
71320:A=-35.069826 
71320:B=149.373983 
71320:C=3664 
71320:D=76 
71320:F=5 
71320:24=1380 
71320:20=3;4;-6 
72000:0=72000 
72000:10D=77 
72000:30=291 
72000:10C=1995 
72000:104=98 
72000:111=87 
72000:10=4315100 
72000:A=-35.069962 
72000:B=149.373994 
72000:C=3674 
72000:D=78 
72000:F=5 
72000:24=1378 
72000:20=16;4;-21 
72610:0=72610 
72610:10D=79 
72610:30=304 
72610:10C=2014 
72610:104=99 
72610:111=85 
72610:10=4315160 
72610:A=-35.070082 
72610:B=149.374003 
72610:C=3684 
72610:D=80 
72610:F=5 
72610:24=1376 
72610:20=20;2;-17 
73220:0=73220 
73220:10D=81 
73220:30=317 
73220:10C=2061 
73220:104=81 
73220:111=85 
73220:10=4315220 
73220:A=-35.070204 
73220:B=149.374012 
73220:C=3684 
73220:D=82 
73220:F=5 
73220:24=1386 
73220:20=10;0;-38 
73830:0=73830 
73830:10D=83 
73830:30=330 
73830:10C=2085 
73830:104=83 
73830:111=85 
73830:10=4315280 
73830:A=-35.070329 
73830:B=149.374022 
73830:C=3694 
73830:D=84 
73830:F=5 
73830:24=1378 
73830:20=2;12;-9 
74440:0=74440 
74440:10D=84 
74440:30=344 
74440:10C=2158 
74440:104=77 
74440:111=87 
74440:10=4315340 
74440:A=-35.070457 
74440:B=149.374032 
74440:C=3694 
74440:D=85 
74440:F=5 
74440:24=1372 
74440:20=8;-1;-25 
75120:0=75120 
75120:10D=86 
75120:30=360 
75120:10C=2194 
75120:104=81 
75120:111=87 
75120:10=4315410 
75120:A=-35.070609 
75120:B=149.374045 
75120:C=3694 
75120:D=87 
75120:F=6 
75120:24=1345 
75120:20=-3;2;-13 
75730:0=75730 
75730:10D=87 
75730:30=374 
75730:10C=1885 
75730:104=93 
75730:111=87 
75730:10=4315470 
75730:A=-35.070741 
75730:B=149.374057 
75730:C=3704 
75730:D=88 
75730:F=6 
75730:24=1347 
75730:20=-1;4;-10 
76350:0=76350 
76350:10D=89 
76350:30=388 
76350:10C=1867 
76350:104=93 
76350:111=87 
76350:10=4315540 
76350:A=-35.070898 
76350:B=149.374073 
76350:C=3714 
76350:D=90 
76350:F=6 
76350:24=1350 
76350:20=-3;6;-14 
76960:0=76960 
76960:10D=91 
76960:30=403 
76960:10C=1894 
76960:104=92 
76960:111=87 
76960:10=4315600 
76960:A=-35.071035 
76960:B=149.374088 
76960:C=3714 
76960:D=92 
76960:F=6 
76960:24=1347 
76960:20=10;6;-23 
77570:0=77570 
77570:10D=92 
77570:30=418 
77570:10C=1916 
77570:104=93 
77570:111=87 
77570:10=4315660 
77570:A=-35.071174 
77570:B=149.374105 
77570:C=3704 
77570:D=93 
77570:F=6 
77570:24=1351 
77570:20=-8;-4;-6 
78270:0=78270 
78270:10D=94 
78270:30=436 
78270:10C=1964 
78270:104=91 
78270:111=87 
78270:10=4315730 
78270:A=-35.071339 
78270:B=149.374126 
78270:C=3704 
78270:D=95 
78270:F=6 
78270:24=1351 
78270:20=1;0;-16 
78880:0=78880 
78880:10D=95 
78880:30=452 
78880:10C=2002 
78880:104=87 
78880:111=87 
78880:10=4315790 
78880:A=-35.071482 
78880:B=149.374147 
78880:C=3714 
78880:D=96 
78880:F=6 
78880:24=1345 
78880:20=11;3;-34 
79490:0=79490 
79490:10D=97 
79490:30=468 
79490:10C=2021 
79490:104=83 
79490:111=87 
79490:10=4315850 
79490:A=-35.071627 
79490:B=149.374168 
79490:C=3714 
79490:D=98 
79490:F=6 
79490:24=1350 
79490:20=-6;-5;-16 
80100:0=80100 
80100:10D=98 
80100:30=484 
80100:10C=2043 
80100:104=78 
80100:111=86 
80100:10=4315910 
80100:A=-35.071775 
80100:B=149.374189 
80100:C=3704 
80100:D=99 
80100:F=6 
80100:24=1354 
80100:20=1;7;-18 
80710:0=80710 
80710:10D=99 
80710:30=500 
80710:10C=2068 
80710:104=74 
80710:111=87 
80710:10=4315970 
80710:A=-35.071923 
80710:B=149.374212 
80710:C=3704 
80710:D=100 
80710:F=6 
80710:24=1352 
80710:20=4;2;-23 
81380:0=81380 
81380:10D=100 
81380:30=518 
81380:10C=2087 
81380:104=76 
81380:111=87 
81380:10=4320040 
81380:A=-35.072098 
81380:B=149.374239 
81380:C=3714 
81380:D=101 
81380:F=7 
81380:24=1347 
81380:20=0;0;-1 
81990:0=81990 
81990:10D=101 
81990:30=535 
81990:10C=2132 
81990:104=80 
81990:111=87 
81990:10=4320100 
81990:A=-35.072250 
81990:B=149.374263 
81990:C=3724 
81990:D=102 
81990:F=7 
81990:24=1346 
81990:20=-1;9;-11 
82600:0=82600 
82600:10D=102 
82600:30=552 
82600:10C=2138 
82600:104=77 
82600:111=87 
82600:10=4320160 
82600:A=-35.072403 
82600:B=149.374287 
82600:C=3724 
82600:D=103 
82600:F=7 
82600:24=1346 
82600:20=-9;9;-9 
83210:0=83210 
83210:10D=104 
83210:30=569 
83210:10C=2162 
83210:104=78 
83210:111=87 
83210:10=4320220 
83210:A=-35.072558 
83210:B=149.374312 
83210:C=3734 
83210:D=104 
83210:F=7 
83210:24=1351 
83210:20=0;0;-8 
83820:0=83820 
83820:10D=105 
83820:30=586 
83820:10C=2186 
83820:104=76 
83820:111=55 
83820:10=4320280 
83820:A=-35.072715 
83820:B=149.374338 
83820:C=3734 
83820:D=106 
83820:F=7 
83820:24=1350 
83820:20=0;2;-1 
84500:0=84500 
84500:10D=105 
84500:30=605 
84500:10C=2149 
84500:104=21 
84500:111=16 
84500:10=4320350 
84500:A=-35.072899 
84500:B=149.374369 
84500:C=3744 
84500:D=105 
84500:F=7 
84500:24=1348 
84500:20=0;-11;-5 
85110:0=85110 
85110:10D=105 
85110:30=622 
85110:10C=2134 
85110:104=7 
85110:111=11 
85110:10=4320410 
85110:A=-35.073056 
85110:B=149.374395 
85110:C=3744 
85110:D=105 
85110:F=7 
85110:24=1347 
85110:20=7;5;9 
85720:0=85720 
85720:10D=104 
85720:30=639 
85720:10C=1390 
85720:104=5 
85720:111=11 
85720:10=4320470 
85720:A=-35.073212 
85720:B=149.374421 
85720:C=3744 
85720:D=104 
85720:F=7 
85720:24=1352 
85720:20=2;1;-9 
86330:0=86330 
86330:10D=104 
86330:30=656 
86330:10C=728 
86330:104=6 
86330:111=13 
86330:10=4320530 
86330:A=-35.073367 
86330:B=149.374447 
86330:C=3744 
86330:D=104 
86330:F=7 
86330:24=1347 
86330:20=2;5;0 
86940:0=86940 
86940:10D=103 
86940:30=673 
86940:10C=158 
86940:104=30 
86940:111=12 
86940:10=4320590 
86940:A=-35.073523 
86940:B=149.374472 
86940:C=3744 
86940:D=104 
86940:F=7 
86940:24=1347 
86940:20=4;0;-6 
87620:0=87620 
87620:10D=103 
87620:30=692 
87620:10C=2289 
87620:104=27 
87620:111=27 
87620:10=4320660 
87620:A=-35.073705 
87620:B=149.374499 
87620:C=3744 
87620:D=104 
87620:F=9 
87620:24=1350 
87620:20=-7;1;-4 
88230:0=88230 
88230:10D=104 
88230:30=709 
88230:10C=2267 
88230:104=43 
88230:111=37 
88230:10=4320720 
88230:A=-35.073862 
88230:B=149.374521 
88230:C=3734 
88230:D=104 
88230:F=9 
88230:24=1347 
88230:20=-1;3;2 
88840:0=88840 
88840:10D=104 
88840:30=726 
88840:10C=2173 
88840:104=59 
88840:111=71 
88840:10=4320780 
88840:A=-35.074019 
88840:B=149.374543 
88840:C=3734 
88840:D=105 
88840:F=9 
88840:24=1347 
88840:20=6;2;-13 
89450:0=89450 
89450:10D=105 
89450:30=743 
89450:10C=2181 
89450:104=62 
89450:111=86 
89450:10=4320840 
89450:A=-35.074177 
89450:B=149.374562 
89450:C=3734 
89450:D=105 
89450:F=10 
89450:24=1349 
89450:20=17;13;-15 
90060:0=90060 
90060:10D=105 
90060:30=760 
90060:10C=2203 
90060:104=59 
90060:111=87 
90060:10=4320910 
90060:A=-35.074363 
90060:B=149.374581 
90060:C=3744 
90060:D=106 
90060:F=10 
90060:24=1353 
90060:20=-3;2;-3 
90060:EV=3,TS=90740,SK=TEST_SERVER_KEY,VIN=AUZZZ8V3FA166868 
101160:0=101160 
101160:10D=105 
101160:30=1083 
101160:10C=2188 
101160:104=45 
101160:111=87 
101160:10=4322010 
101160:A=-35.077283 
101160:B=149.374707 
101160:C=3854 
101160:D=106 
101160:F=12 
101160:24=1342 
101160:20=-1;-3;-10 
101800:0=101800 
101800:10D=105 
101800:30=1101 
101800:10C=2196 
101800:104=45 
101800:111=86 
101800:10=4322080 
101800:A=-35.077469 
101800:B=149.374702 
101800:C=3864 
101800:D=106 
101800:F=12 
101800:24=1346 
101800:20=3;-6;-6 
102420:0=102420 
102420:10D=105 
102420:30=1119 
102420:10C=2200 
102420:104=46 
102420:111=87 
102420:10=4322140 
102420:A=-35.077628 
102420:B=149.374696 
102420:C=3874 
102420:D=106 
102420:F=12 
102420:24=1350 
102420:20=1;4;-2 
103030:0=103030 
103030:10D=105 
103030:30=1136 
103030:10C=2199 
103030:104=49 
103030:111=87 
103030:10=4322200 
103030:A=-35.077787 
103030:B=149.374691 
103030:C=3874 
103030:D=106 
103030:F=12 
103030:24=1350 
103030:20=1;5;-14 
103640:0=103640 
103640:10D=106 
103640:30=1153 
103640:10C=2201 
103640:104=50 
103640:111=87 
103640:10=4322260 
103640:A=-35.077946 
103640:B=149.374685 
103640:C=3874 
103640:D=106 
103640:F=12 
103640:24=1345 
103640:20=-7;13;14 
104250:0=104250 
104250:10D=105 
104250:30=1170 
104250:10C=2200 
104250:104=50 
104250:111=87 
104250:10=4322320 
104250:A=-35.078106 
104250:B=149.374679 
104250:C=3874 
104250:D=106 
104250:F=12 
104250:24=1342 
104250:20=0;4;-2 
104950:0=104950 
104950:10D=105 
104950:30=1190 
104950:10C=2200 
104950:104=50 
104950:111=87 
104950:10=4322390 
104950:A=-35.078293 
104950:B=149.374671 
104950:C=3874 
104950:D=106 
104950:F=12 
104950:24=1337 
104950:20=-3;-4;-9 
105560:0=105560 
105560:10D=106 
105560:30=1207 
105560:10C=2205 
105560:104=50 
105560:111=87 
105560:10=4322450 
105560:A=-35.078452 
105560:B=149.374664 
105560:C=3874 
105560:D=106 
105560:F=12 
105560:24=1336 
105560:20=9;1;10 
106170:0=106170 
106170:10D=105 
106170:30=1224 
106170:10C=2200 
106170:104=49 
106170:111=88 
106170:10=4322510 
106170:A=-35.078612 
106170:B=149.374657 
106170:C=3874 
106170:D=106 
106170:F=12 
106170:24=1339 
106170:20=2;-5;-7 
106780:0=106780 
106780:10D=105 
106780:30=1241 
106780:10C=2205 
106780:104=52 
106780:111=88 
106780:10=4322580 
106780:A=-35.078798 
106780:B=149.374650 
106780:C=3874 
106780:D=106 
106780:F=12 
106780:24=1340 
106780:20=0;5;-22 
107390:0=107390 
107390:10D=106 
107390:30=1258 
107390:10C=2208 
107390:104=55 
107390:111=87 
107390:10=4322640 
107390:A=-35.078959 
107390:B=149.374644 
107390:C=3864 
107390:D=106 
107390:F=12 
107390:24=1339 
107390:20=-5;4;-3 
108070:0=108070 
108070:10D=106 
108070:30=1278 
108070:10C=2217 
108070:104=55 
108070:111=87 
108070:10=4322700 
108070:A=-35.079119 
108070:B=149.374638 
108070:C=3864 
108070:D=107 
108070:F=12 
108070:24=1341 
108070:20=-4;1;-4 
108680:0=108680 
108680:10D=106 
108680:30=1295 
108680:10C=2220 
108680:104=56 
108680:111=87 
108680:10=4322770 
108680:A=-35.079307 
108680:B=149.374632 
108680:C=3854 
108680:D=107 
108680:F=12 
108680:24=1341 
108680:20=5;6;-8 
109290:0=109290 
109290:10D=106 
109290:30=1312 
109290:10C=2232 
109290:104=56 
109290:111=87 
109290:10=4322830 
109290:A=-35.079468 
109290:B=149.374627 
109290:C=3854 
109290:D=107 
109290:F=12 
109290:24=1341 
109290:20=2;4;-9 
109900:0=109900 
109900:10D=107 
109900:30=1330 
109900:10C=2230 
109900:104=56 
109900:111=87 
109900:10=4322890 
109900:A=-35.079629 
109900:B=149.374621 
109900:C=3864 
109900:D=107 
109900:F=12 
109900:24=1341 
109900:20=0;-6;-20 
110510:0=110510 
110510:10D=107 
110510:30=1348 
110510:10C=2235 
110510:104=55 
110510:111=87 
110510:10=4322950 
110510:A=-35.079791 
110510:B=149.374615 
110510:C=3854 
110510:D=108 
110510:F=12 
110510:24=1343 
110510:20=1;9;3 
111210:0=111210 
111210:10D=107 
111210:30=1368 
111210:10C=2240 
111210:104=52 
111210:111=87 
111210:10=4323020 
111210:A=-35.079981 
111210:B=149.374609 
111210:C=3854 
111210:D=108 
111210:F=12 
111210:24=1338 
111210:20=5;2;-4 
111820:0=111820 
111820:10D=107 
111820:30=1386 
111820:10C=2237 
111820:104=50 
111820:111=88 
111820:10=4323080 
111820:A=-35.080143 
111820:B=149.374604 
111820:C=3844 
111820:D=108 
111820:F=12 
111820:24=1340 
111820:20=-5;3;-13 
112430:0=112430 
112430:10D=107 
112430:30=1404 
112430:10C=2237 
112430:104=50 
112430:111=87 
112430:10=4323140 
112430:A=-35.080306 
112430:B=149.374602 
112430:C=3844 
112430:D=108 
112430:F=12 
112430:24=1339 
112430:20=0;6;3 
113040:0=113040 
113040:10D=107 
113040:30=1422 
113040:10C=2240 
113040:104=50 
113040:111=87 
113040:10=4323200 
113040:A=-35.080469 
113040:B=149.374600 
113040:C=3834 
113040:D=108 
113040:F=12 
113040:24=1341 
113040:20=-9;-2;-12 
113660:0=113660 
113660:10D=107 
113660:30=1440 
113660:10C=2239 
113660:104=50 
113660:111=87 
113660:10=4323260 
113660:A=-35.080631 
113660:B=149.374599 
113660:C=3824 
113660:D=108 
113660:F=12 
113660:24=1339 
113660:20=-3;1;-10 
114340:0=114340 
114340:10D=107 
114340:30=1460 
114340:10C=2239 
114340:104=50 
114340:111=87 
114340:10=4323330 
114340:A=-35.080821 
114340:B=149.374600 
114340:C=3814 
114340:D=108 
114340:F=12 
114340:24=1342 
114340:20=10;5;-6 
114950:0=114950 
114950:10D=107 
114950:30=1478 
114950:10C=2240 
114950:104=50 
114950:111=87 
114950:10=4323390 
114950:A=-35.080984 
114950:B=149.374603 
